store_id,item_id,item_name,category,vendor_id,vendor_name,gap_start,gap_end,gap_days,avg_daily_gmv_before,estimated_lost_gmv,active_gap,store_name,country,format,region
TIENDA_035,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-11-08,2024-12-03,26,247.44357142857143,6433.532857142857,False,Tienda Masaya 35,NI,DESCUENTO,Norte
TIENDA_022,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-09-09,2024-10-07,29,221.28142857142853,6417.161428571428,False,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_023,ITEM_132,Electrónica Producto 132,Electrónica,VND_020,Proveedor T,2024-08-24,2024-09-26,34,188.62785714285715,6413.347142857143,False,Tienda La Ceiba 23,HN,SUPERMERCADO,Oriente
TIENDA_028,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-06-25,2024-07-21,27,236.97499999999997,6398.324999999999,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_001,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-06-16,2024-07-04,19,336.04357142857145,6384.827857142857,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_009,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-06-14,2024-07-27,44,144.57857142857145,6361.4571428571435,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_013,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-05-22,2024-06-04,14,454.1307142857143,6357.83,False,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_024,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-05-14,2024-07-11,59,107.50428571428571,6342.7528571428575,False,Tienda Santa Ana 24,SV,DESCUENTO,Occidente
TIENDA_038,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-03-12,2025-04-24,44,144.0992857142857,6340.368571428571,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_016,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-07-28,2024-08-22,26,243.79571428571427,6338.688571428571,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_028,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2025-01-18,2025-02-19,33,191.9935714285714,6335.787857142856,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_009,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2024-02-03,2024-02-20,18,351.8507142857143,6333.312857142857,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_036,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-08-13,2024-09-07,26,243.40785714285715,6328.604285714286,False,Tienda Heredia 36,CR,EXPRESS,Sur
TIENDA_019,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-09-17,2024-10-11,25,252.935,6323.375,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_025,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2025-04-21,2025-05-25,35,180.52142857142857,6318.25,False,Tienda León 25,NI,DESCUENTO,Oriente
TIENDA_029,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-01-18,2024-02-23,37,170.11142857142858,6294.122857142857,False,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_024,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-07-02,2024-08-09,39,161.2392857142857,6288.332142857143,False,Tienda Santa Ana 24,SV,DESCUENTO,Occidente
TIENDA_030,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-05-23,2025-06-30,39,160.78214285714287,6270.503571428572,True,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_005,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-04-06,2024-04-19,14,447.82,6269.48,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_035,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-03-02,2024-03-23,22,284.7842857142857,6265.254285714285,False,Tienda Masaya 35,NI,DESCUENTO,Norte
TIENDA_022,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-10-14,2024-11-19,37,169.2671428571429,6262.884285714287,False,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_038,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-10-22,2024-12-02,42,148.99785714285716,6257.910000000001,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_006,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-04-20,2024-05-11,22,284.36857142857144,6256.108571428572,False,Tienda Cartago 6,CR,HIPERMERCADO,Occidente
TIENDA_018,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-07-29,2024-08-29,32,195.3007142857143,6249.622857142857,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_002,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-10-19,2024-10-28,10,623.1271428571429,6231.271428571428,False,Tienda Guatemala City 2,GT,HIPERMERCADO,Capital
TIENDA_015,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-07-27,2024-08-11,16,388.8778571428572,6222.045714285715,False,Tienda León 15,NI,SUPERMERCADO,Sur
TIENDA_027,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-10-28,2024-11-17,21,296.1478571428571,6219.105,False,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_008,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-03-03,2025-03-31,29,214.3107142857143,6215.010714285715,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_039,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-03-13,2024-05-28,77,80.67785714285715,6212.195000000001,False,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_009,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-03-06,2024-04-09,35,177.35,6207.25,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_029,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-10-05,2024-11-20,47,132.05,6206.35,False,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_036,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2024-02-21,2024-05-08,78,79.52,6202.5599999999995,False,Tienda Heredia 36,CR,EXPRESS,Sur
TIENDA_025,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-06-08,2024-07-07,30,206.5742857142857,6197.228571428571,False,Tienda León 25,NI,DESCUENTO,Oriente
TIENDA_012,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2025-02-26,2025-04-04,38,162.99857142857144,6193.9457142857145,False,Tienda Escuintla 12,GT,SUPERMERCADO,Sur
TIENDA_010,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-12-27,2025-01-26,31,199.4664285714286,6183.459285714286,False,Tienda Masaya 10,NI,SUPERMERCADO,Capital
TIENDA_023,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-12-25,2025-01-14,21,293.53285714285715,6164.1900000000005,False,Tienda La Ceiba 23,HN,SUPERMERCADO,Oriente
TIENDA_010,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-04-25,2025-05-10,16,384.9571428571429,6159.314285714287,False,Tienda Masaya 10,NI,SUPERMERCADO,Capital
TIENDA_026,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-01-09,2024-02-05,28,219.9107142857143,6157.500000000001,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_025,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-06-13,2024-07-14,32,192.22714285714287,6151.268571428572,False,Tienda León 25,NI,DESCUENTO,Oriente
TIENDA_039,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2025-04-03,2025-05-28,56,109.80428571428573,6149.040000000001,False,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_039,ITEM_019,Electrónica Producto 19,Electrónica,VND_026,Proveedor Z,2024-02-11,2024-05-25,105,58.55428571428571,6148.2,False,Tienda San Salvador 39,SV,EXPRESS,Capital
TIENDA_018,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-03-20,2024-04-21,33,185.93428571428572,6135.831428571429,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_019,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-01-21,2024-02-13,24,255.31999999999996,6127.679999999999,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_038,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-03-07,2025-04-22,47,130.33857142857144,6125.912857142857,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_034,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-02-03,2025-04-04,61,100.32214285714285,6119.650714285714,False,Tienda Sonsonate 34,SV,DESCUENTO,Sur
TIENDA_033,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-12-31,2025-02-10,42,145.65714285714287,6117.6,False,Tienda La Ceiba 33,HN,DESCUENTO,Occidente
TIENDA_026,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-02-05,2024-02-27,23,265.8357142857143,6114.221428571429,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_028,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2025-05-02,2025-06-05,35,174.68142857142857,6113.85,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_026,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2025-05-27,2025-06-30,35,174.6421428571429,6112.475000000001,True,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_026,ITEM_118,Electrónica Producto 118,Electrónica,VND_011,Proveedor K,2025-02-11,2025-03-20,38,160.7942857142857,6110.182857142857,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_027,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2024-02-18,2024-03-18,30,203.46071428571426,6103.8214285714275,False,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_025,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-12-15,2025-02-01,49,124.18142857142858,6084.89,False,Tienda León 25,NI,DESCUENTO,Oriente
TIENDA_034,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-09,2025-01-02,25,243.26642857142858,6081.660714285715,False,Tienda Sonsonate 34,SV,DESCUENTO,Sur
TIENDA_021,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2025-04-11,2025-05-05,25,243.21,6080.25,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_013,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-12-11,2025-01-11,32,189.83214285714283,6074.6285714285705,False,Tienda Tegucigalpa 13,HN,SUPERMERCADO,Capital
TIENDA_033,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2025-05-20,2025-06-30,42,144.30357142857142,6060.749999999999,True,Tienda La Ceiba 33,HN,DESCUENTO,Occidente
TIENDA_040,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-05-07,2024-06-18,43,140.94,6060.42,False,Tienda Managua 40,NI,EXPRESS,Oriente
TIENDA_038,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-08-05,2024-12-08,126,48.06928571428572,6056.7300000000005,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_007,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-08-29,2024-09-14,17,356.15785714285715,6054.683571428572,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_021,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-05-29,2024-06-25,28,215.78857142857143,6042.08,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_008,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2025-05-16,2025-06-06,22,273.3907142857143,6014.595714285714,False,Tienda San Pedro Sula 8,HN,HIPERMERCADO,Sur
TIENDA_009,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-02-20,2024-03-16,26,231.18857142857146,6010.902857142858,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_014,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-04,2024-12-20,17,353.5814285714286,6010.884285714286,False,Tienda San Salvador 14,SV,SUPERMERCADO,Norte
TIENDA_026,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-09-05,2024-10-07,33,181.89785714285713,6002.629285714285,False,Tienda Cartago 26,CR,DESCUENTO,Norte
TIENDA_005,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-12-01,2024-12-31,31,193.56,6000.36,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_029,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-03-18,2024-04-27,41,146.32357142857146,5999.26642857143,False,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_016,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-03-18,2024-04-07,21,285.63357142857143,5998.305,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_016,ITEM_130,Electrónica Producto 130,Electrónica,VND_026,Proveedor Z,2025-04-21,2025-06-03,44,135.92357142857142,5980.637142857143,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_009,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-05-10,2025-06-05,27,221.25428571428571,5973.865714285715,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_019,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-08-14,2024-09-14,32,186.36357142857145,5963.634285714286,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_031,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-11-18,2025-01-06,50,119.23571428571428,5961.785714285714,False,Tienda San José 31,CR,DESCUENTO,Sur
TIENDA_007,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-11-16,2024-12-02,17,350.6171428571428,5960.491428571428,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_030,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-03-15,2024-05-09,56,106.395,5958.12,False,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_002,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-12-31,2025-01-13,14,425.20642857142855,5952.889999999999,False,Tienda Guatemala City 2,GT,HIPERMERCADO,Capital
TIENDA_040,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-12-19,2025-02-15,59,100.88857142857144,5952.425714285715,False,Tienda Managua 40,NI,EXPRESS,Oriente
TIENDA_030,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2025-03-15,2025-05-05,52,114.32428571428571,5944.862857142857,False,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_018,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2025-01-25,2025-03-02,37,160.44857142857146,5936.597142857144,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_033,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-05-06,2024-06-20,46,128.89285714285714,5929.071428571428,False,Tienda La Ceiba 33,HN,DESCUENTO,Occidente
TIENDA_010,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-10-01,2024-10-19,19,312.0028571428571,5928.0542857142855,False,Tienda Masaya 10,NI,SUPERMERCADO,Capital
TIENDA_023,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-02-09,2025-03-18,38,155.94142857142856,5925.774285714286,False,Tienda La Ceiba 23,HN,SUPERMERCADO,Oriente
TIENDA_030,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-01-27,2024-02-29,34,174.25857142857143,5924.791428571429,False,Tienda Masaya 30,NI,DESCUENTO,Occidente
TIENDA_005,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-05-25,2024-06-15,22,268.98285714285714,5917.622857142857,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_017,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-10-07,2024-11-12,37,159.67785714285716,5908.080714285715,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_007,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-11-02,2024-11-16,15,393.66142857142853,5904.921428571428,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_015,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-01-08,2024-02-22,46,128.18571428571428,5896.542857142857,False,Tienda León 15,NI,SUPERMERCADO,Sur
TIENDA_005,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-06-16,2024-07-02,17,346.82785714285717,5896.073571428572,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_020,ITEM_011,Electrónica Producto 11,Electrónica,VND_003,Proveedor C,2024-09-21,2024-10-15,25,235.83357142857145,5895.839285714286,False,Tienda Masaya 20,NI,SUPERMERCADO,Capital
TIENDA_011,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-07-12,2024-07-27,16,368.10857142857145,5889.737142857143,False,Tienda San José 11,CR,SUPERMERCADO,Occidente
TIENDA_036,ITEM_054,Ropa Producto 54,Ropa,VND_010,Proveedor J,2024-04-05,2024-09-14,163,36.13285714285714,5889.655714285714,False,Tienda Heredia 36,CR,EXPRESS,Sur
TIENDA_040,ITEM_118,Electrónica Producto 118,Electrónica,VND_011,Proveedor K,2024-03-16,2024-06-07,84,69.82714285714285,5865.479999999999,False,Tienda Managua 40,NI,EXPRESS,Oriente
TIENDA_022,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-11-16,2024-12-10,25,233.9114285714286,5847.785714285715,False,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_031,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-08,2024-12-30,23,254.11285714285714,5844.595714285714,False,Tienda San José 31,CR,DESCUENTO,Sur
TIENDA_032,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-05-04,2024-06-13,41,141.95285714285714,5820.067142857143,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_019,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-02-22,2024-04-04,43,135.09214285714285,5808.962142857143,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_028,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-07-14,2024-08-11,29,200.29857142857142,5808.658571428571,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_001,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2025-01-26,2025-02-17,23,252.54714285714286,5808.584285714286,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_007,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2025-02-11,2025-02-22,12,483.7921428571429,5805.505714285715,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_002,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-05-12,2024-05-26,15,386.9864285714286,5804.796428571429,False,Tienda Guatemala City 2,GT,HIPERMERCADO,Capital
TIENDA_001,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-06-11,2024-06-25,15,386.7442857142858,5801.164285714287,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_006,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-05-07,2024-05-31,25,231.555,5788.875,False,Tienda Cartago 6,CR,HIPERMERCADO,Occidente
TIENDA_014,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-02-29,2024-03-15,16,361.23857142857145,5779.817142857143,False,Tienda San Salvador 14,SV,SUPERMERCADO,Norte
TIENDA_038,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-04-12,2024-05-29,48,120.02214285714285,5761.062857142857,False,Tienda Tegucigalpa 38,HN,EXPRESS,Occidente
TIENDA_021,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-09-12,2024-10-07,26,221.50499999999997,5759.129999999999,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_018,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-08-04,2024-08-31,28,205.66785714285714,5758.7,False,Tienda Tegucigalpa 18,HN,SUPERMERCADO,Norte
TIENDA_009,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-03-23,2024-04-18,27,212.84714285714287,5746.872857142857,False,Tienda San Salvador 9,SV,SUPERMERCADO,Sur
TIENDA_004,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-05-02,2024-05-22,21,273.61642857142857,5745.945,False,Tienda San Salvador 4,SV,HIPERMERCADO,Norte
TIENDA_005,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-02-02,2024-02-16,15,382.9792857142857,5744.689285714286,False,Tienda Masaya 5,NI,HIPERMERCADO,Occidente
TIENDA_017,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2025-04-09,2025-05-01,23,249.70357142857145,5743.182142857143,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_028,ITEM_168,Electrónica Producto 168,Electrónica,VND_003,Proveedor C,2024-04-05,2024-05-01,27,212.67785714285714,5742.302142857143,False,Tienda Tegucigalpa 28,HN,DESCUENTO,Oriente
TIENDA_017,ITEM_141,Electrónica Producto 141,Electrónica,VND_004,Proveedor D,2024-07-08,2024-08-01,25,229.5,5737.5,False,Tienda Escuintla 17,GT,SUPERMERCADO,Occidente
TIENDA_029,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-01-08,2024-03-02,55,103.96714285714286,5718.192857142857,False,Tienda San Salvador 29,SV,DESCUENTO,Occidente
TIENDA_040,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2025-01-09,2025-03-03,54,105.75500000000001,5710.77,False,Tienda Managua 40,NI,EXPRESS,Oriente
TIENDA_021,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-05-16,2024-06-20,36,158.59357142857144,5709.368571428572,False,Tienda San José 21,CR,SUPERMERCADO,Sur
TIENDA_019,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-02-26,2025-03-15,18,316.93285714285713,5704.791428571429,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_007,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-04-07,2024-04-25,19,300.13142857142856,5702.4971428571425,False,Tienda Guatemala City 7,GT,HIPERMERCADO,Oriente
TIENDA_001,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-04-23,2024-05-04,12,474.34000000000003,5692.08,False,Tienda San José 1,CR,HIPERMERCADO,Sur
TIENDA_032,ITEM_123,Electrónica Producto 123,Electrónica,VND_010,Proveedor J,2024-12-29,2025-02-20,54,105.19857142857143,5680.722857142857,False,Tienda Quetzaltenango 32,GT,DESCUENTO,Oriente
TIENDA_016,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-05-18,2024-06-12,26,218.35357142857143,5677.192857142857,False,Tienda Alajuela 16,CR,SUPERMERCADO,Sur
TIENDA_019,ITEM_096,Electrónica Producto 96,Electrónica,VND_027,Proveedor Z1,2024-01-25,2024-03-15,51,111.13571428571429,5667.921428571429,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_024,ITEM_142,Electrónica Producto 142,Electrónica,VND_027,Proveedor Z1,2024-11-30,2024-12-19,20,283.3157142857143,5666.314285714287,False,Tienda Santa Ana 24,SV,DESCUENTO,Occidente
TIENDA_006,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2025-04-01,2025-04-14,14,404.08785714285716,5657.2300000000005,False,Tienda Cartago 6,CR,HIPERMERCADO,Occidente
TIENDA_037,ITEM_062,Electrónica Producto 62,Electrónica,VND_029,Proveedor Z3,2024-09-20,2024-10-30,41,137.95785714285714,5656.272142857142,False,Tienda Quetzaltenango 37,GT,EXPRESS,Sur
TIENDA_014,ITEM_173,Electrónica Producto 173,Electrónica,VND_011,Proveedor K,2024-05-27,2024-06-17,22,256.9214285714285,5652.271428571427,False,Tienda San Salvador 14,SV,SUPERMERCADO,Norte
TIENDA_022,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-05-31,2025-06-30,31,182.0814285714286,5644.524285714287,True,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_033,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2024-12-26,2025-02-10,47,120.09142857142857,5644.297142857143,False,Tienda La Ceiba 33,HN,DESCUENTO,Occidente
TIENDA_027,ITEM_132,Electrónica Producto 132,Electrónica,VND_020,Proveedor T,2024-02-26,2024-04-15,50,112.8157142857143,5640.785714285715,False,Tienda Quetzaltenango 27,GT,DESCUENTO,Capital
TIENDA_002,ITEM_069,Electrónica Producto 69,Electrónica,VND_020,Proveedor T,2024-07-06,2024-07-19,14,402.7314285714286,5638.24,False,Tienda Guatemala City 2,GT,HIPERMERCADO,Capital
TIENDA_019,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-04-07,2024-04-16,10,562.7892857142857,5627.892857142857,False,Tienda Santa Ana 19,SV,SUPERMERCADO,Occidente
TIENDA_003,ITEM_091,Electrónica Producto 91,Electrónica,VND_021,Proveedor U,2024-02-08,2024-02-18,11,511.30428571428575,5624.347142857143,False,Tienda La Ceiba 3,HN,HIPERMERCADO,Occidente
TIENDA_022,ITEM_071,Electrónica Producto 71,Electrónica,VND_016,Proveedor P,2025-02-11,2025-03-07,25,224.81857142857143,5620.464285714286,False,Tienda Guatemala City 22,GT,SUPERMERCADO,Sur
TIENDA_020,ITEM_007,Electrónica Producto 7,Electrónica,VND_019,Proveedor S,2024-07-16,2024-08-10,26,216.03357142857143,5616.872857142857,False,Tienda Masaya 20,NI,SUPERMERCADO,Capital
